code,kit_type,brand,model_clean,engine_all,year_from_int,year_to_int,model_max_year,flag_rwd,flag_fwd,flag_awd,flag_rhd,flag_start_stop,flag_high_idle,flag_gearbox_v3,flag_sanden,flag_auto_tensioner,flag_two_auto_tensioners,flag_pfmot_yes,flag_pfmot_no,flag_urban_kit,flag_ind_belt,flag_n63_full_option,flag_n63_pulley_yes,flag_n63_pulley_no,flag_himatic,flag_allison_not,flag_zf_not,flag_man_option,flag_engine_sideways,cilinder,ac_filter,embrague_std,embrague_esp,tipus_embrague,year_from_v4,year_to_v4,compressors
KC05100044,Kit compresor frío industrial,,H-1 CRDi,D4CB,2005,,2005,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 2.497,no,"2A Ø135
3.040 rpm",,N,2005,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC05100045,Kit compresor frío industrial,,NKR 77L,4JH1-X (Euro 3),2002,,2002,,,,Yes,,,,Yes,,,,,,,,,,,,,,,4 / 2.999,no,"2A Ø135
3.652 rpm","1A Ø150
3.287 rpm",N-E/S,2002,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC05100045,Kit compresor frío industrial,,ELF 100,4JH1-TCN (Euro 4),2002,,2002,,,,Yes,,,,Yes,,,,,,,,,,,,,,,4 / 2.999,no,"2A Ø135
3.652 rpm","1A Ø150
3.287 rpm",N-E/S,2002,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC05100046,Kit compresor frío industrial,,ELF 400 / ELF 500 / ELF 600,4HK1-TCS | (Euro 4-5),2009,,2009,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 5.193,no,"2A Ø135
3.526 rpm",,N,2009,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC05100051,Kit compresor frío industrial,,KUBISTAR,K9K (Euro 3),2003,2006,2006,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 1.461,no,,"Poly-V 6K A Ø125
4.800 rpm",#¿NOMBRE?,2003,06/2006,TM 13 / QP 13 | TM 15 / QP 15 | UP 120 / UPF 120 | UP 150 / UPF 150
KC05100061,Kit compresor frío industrial,,MASCOTT,8140.43B (S9W 206) | 8140.43S (S9W 208) | 8140.43N (S9W 212),1998,,2004,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 2.798,no,"2A Ø135
3.800 rpm",,N,1998,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC05100062,Kit compresor frío industrial,,MASCOTT,8140.43B (S9W 206) | 8140.43S (S9W 208) | 8140.43N (S9W 212),1998,,2004,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 2.798,yes,"2A Ø135
2.810 rpm",,N,1998,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC05100066,Kit compresor frío industrial,,DYNA,D-4D (2KD-FTV) | (Euro 3),2005,2007,2007,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 2.494,no,"2A Ø135
3.600 rpm",,N,2005,2007,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC05100066,Kit compresor frío industrial,,HILUX 2.5 D-4D,D-4D(2KD-FTV) | (Euro 3),2005,2007,2007,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 2.494,no,"2A Ø135
3.600 rpm",,N,2005,2007,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC05100066,Kit compresor frío industrial,,HIACE,D-4D(2KD-FTV) | (Euro 3),2005,2007,2007,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 2.494,no,"2A Ø135
3.600 rpm",,N,2005,2007,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC06070079,Kit compresor frío industrial,,DYNA,D-4D (SO5C-TB),2005,,2007,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 4.613,no,"2A Ø135
3.760 rpm",,N,2005,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC06070082,Kit compresor frío industrial,,KUBISTAR,K9K (Euro 4),2006,,2006,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 1.461,no,,"Poly-V 6K A Ø125
4.800 rpm",#¿NOMBRE?,06/2006,,TM 13 / QP 13 | TM 15 / QP 15 | UP 120 / UPF 120 | UP 150 / UPF 150
KC06070083,Kit compresor frío industrial,,L-200,4D56 | 4D56 TDI,,2000,,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 2.477,no,"2A Ø135
3.825 rpm",,N,,2000,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | UP 120 / UPF 120 | UP 150 / UPF 150
KC06090085,Kit compresor frío industrial,,TGA,D2066LF04 // D2066LF03 | D2066LF02 // D2066LF01,2006,,2006,,,,Yes,,,,,,,,,,,,,,,,,,,6 / 10.518,any,"2A Ø135
3.850 rpm",,N,2006,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC07040109,Kit compresor frío industrial,,NEMO,DV4 TED | (Euro 4-5),2008,,2008,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 1.399,no,"Poly-V Ø119
5.109 rpm","Poly-V 6K A Ø142
4.281 rpm",N-E,01/2008,,TM 08 / QP 08 | UP 90
KC07040109,Kit compresor frío industrial,,BIPPER,DV4 TED | (Euro 4-5),2008,,2008,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 1.399,no,"Poly-V Ø119
5.109 rpm","Poly-V 6K A Ø142
4.281 rpm",N-E,01/2008,,TM 08 / QP 08 | UP 90
KC07070115,Kit compresor frío industrial,,DYNA,D-4D(1KD-FTV) | (Euro 4),2006,,2007,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 2.982,any,"Poly-V Ø119
3.529 rpm","Poly-V 7K A Ø119
3.529 rpm",N-E,2006,,SD5H14 | SD7H15 | TM 13 / QP 13 | TM 15 / QP 15 | UP 120 / UPF 120 | UP 150 / UPF 150
KC07080117,Kit compresor frío industrial,,HIACE,D-4D (2KD-FTV) | (Euro 4),2007,,2007,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 2.495,any,"2A Ø135
4.267 rpm",,N,2007,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC07100119,Kit compresor frío industrial,,MASCOTT,ZD30 (Euro 3) | DXi 3 (Euro 4),2004,,2004,Yes,,,Yes,,,,,,,,,,,,,,,,,,Yes,4 / 2.953,any,"2A Ø135
3.870 rpm",,N,2004,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC08010120,Kit compresor frío industrial,,HILUX 2.5 D-4D,D-4D(2KD-FTV) | (Euro 4),2007,,2007,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 2.494,any,"Poly-V Ø119
4.235 rpm","Poly-V 7K A Ø119
4.235 rpm",N-E,2007,,SD5H14 | SD7H15 | TM 13 / QP 13 | TM 15 / QP 15 | UP 120 / UPF 120 | UP 150 / UPF 150
KC08020123,Kit compresor frío industrial,,FA LF45.140,Paccar FR103 (Euro 4) | Paccar FR118 (Euro 4) | Paccar FR136 (Euro 4),2006,,2006,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 4.500,any,"2B Ø152
3.100 rpm",,N,2006,,TK-315
KC08020123,Kit compresor frío industrial,,FA LF45.220 / FA LF55.165 / FT LF55.220,Paccar GR165 (Euro 4) | Paccar GR184 (Euro 4) | Paccar GR210 (Euro 4),2006,,2006,,,,Yes,,,,,,,,,,,,,,,,,,,6 / 6.700,any,"2B Ø152
3.100 rpm",,N,2006,,TK-315
KC08030124,Kit compresor frío industrial,,NEMO,DV4 TED | (Euro 4-5),2008,,2008,,,,Yes,,,,Yes,,,,,,,,,,,,,,,4 / 1.399,no,"Poly-V Ø119
5.109 rpm","Poly-V 6K A Ø142
4.281 rpm",N-E/S,01/2008,,SD5H14 | SD7H15 | TM 13 / QP 13 | TM 15 / QP 15 | UP 120 / UPF 120 | UP 150 / UPF 150
KC08030124,Kit compresor frío industrial,,BIPPER,DV4 TED | (Euro 4-5),2008,,2008,,,,Yes,,,,Yes,,,,,,,,,,,,,,,4 / 1.399,no,"Poly-V Ø119
5.109 rpm","Poly-V 6K A Ø142
4.281 rpm",N-E/S,01/2008,,SD5H14 | SD7H15 | TM 13 / QP 13 | TM 15 / QP 15 | UP 120 / UPF 120 | UP 150 / UPF 150
KC08040127,Kit compresor frío industrial,,LOGAN VAN,K9K 792 (Euro 4),2008,,2008,,,,Yes,Yes,,,,,,,,,,,,,,,,,,4 / 1.461,no,,"Poly-V 6K A Ø125
4.800 rpm",#¿NOMBRE?,03/2008,,TM 13 / QP 13 | TM 15 / QP 15 | UP 120 / UPF 120 | UP 150 / UPF 150
KC08040127,Kit compresor frío industrial,,DOKKER VAN,K9K 612 (Euro 5 / Euro 6),2013,2019,2013,,,,Yes,Yes,,,,,,,,,,,,,,,,,,4 / 1.461,no,,"Poly-V 6K A Ø125
4.800 rpm",#¿NOMBRE?,05/2013,09/2019,TM 13 / QP 13 | TM 15 / QP 15 | UP 120 / UPF 120 | UP 150 / UPF 150
KC08040127,Kit compresor frío industrial,,CITAN,OM 607 DE15LA | (Euro 4 / Euro 5 / Euro 6),2012,,2012,,,,Yes,Yes,,,,,,,,,,,,,,,,,,4 / 1.461,no,,"Poly-V 6K A Ø125
4.800 rpm",#¿NOMBRE?,2012,,TM 13 / QP 13 | TM 15 / QP 15 | UP 120 / UPF 120 | UP 150 / UPF 150
KC08060135,Kit compresor frío industrial,,MAXUS,2.5 CRD 16v | (Euro-4),2005,,2005,,,,Yes,,,,Yes,,,,,,,,,,,,,,,4 / 2.499 ,no,"Poly-V Ø119
5.429 rpm","Poly-V 6K A Ø178
3.629 rpm",N-E/S,2005,,SD5H14 | SD7H15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC08060136,Kit compresor frío industrial,,FIORINO,199 A 2000/9000 (Euro 4),2008,,2008,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 1.248,no,"2A Ø135
4.000 rpm",,N,01/2008,,TM 13 / QP 13 | TM 15 / QP 15 | UP 120 / UPF 120 | UP 150 / UPF 150
KC08060136,Kit compresor frío industrial,,BIPPER,199 A 9000 (Euro 4) | F13DTE5 (Euro 5),2004,,2008,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 1.248,no,"2A Ø135
4.000 rpm",,N,2004,,TM 13 / QP 13 | TM 15 / QP 15 | UP 120 / UPF 120 | UP 150 / UPF 150
KC08060136,Kit compresor frío industrial,,NEMO,199 A 9000 (Euro 4) | F13DTE5 (Euro 5),2004,,2008,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 1.248,no,"2A Ø135
4.000 rpm",,N,2004,,TM 13 / QP 13 | TM 15 / QP 15 | UP 120 / UPF 120 | UP 150 / UPF 150
KC08090139,Kit compresor frío industrial,,NEMO,199 A 2000 (Euro 4),2004,2009,2008,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 1.248,any,"Poly-V Ø119
3.697 rpm","Poly-V 5K A Ø119
3.697 rpm",N-E,2004,2009,TM 08 / QP 08 | UP 90
KC08090139,Kit compresor frío industrial,,BIPPER,199 A 9000 (Euro 4) | F13DTE5 (Euro 5),2004,,2008,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 1.248,any,"Poly-V Ø119
3.697 rpm","Poly-V 5K A Ø119
3.697 rpm",N-E,2004,,TM 08 / QP 08 | UP 90
KC08090140,Kit compresor frío industrial,,NEMO,199 A 2000 (Euro 4),2004,2009,2008,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 1.248,any,"Poly-V Ø119
3.697 rpm","Poly-V 8K A Ø119
3.697 rpm",N-E,2004,2009,SD5H14 | SD7H15 | TM 13 / QP 13 | TM 15 / QP 15 | UP 120 / UPF 120 | UP 150 / UPF 150
KC08090140,Kit compresor frío industrial,,BIPPER,199 A 9000 (Euro 4) | F13DTE5 (Euro 5),2004,,2008,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 1.248,any,"Poly-V Ø119
3.697 rpm","Poly-V 8K A Ø119
3.697 rpm",N-E,2004,,SD5H14 | SD7H15 | TM 13 / QP 13 | TM 15 / QP 15 | UP 120 / UPF 120 | UP 150 / UPF 150
KC08110144,Kit compresor frío industrial,,MAXUS,2.5 CRD 16v | (Euro-4),2005,,2005,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 2.499 ,any,"Poly-V Ø119
3.097 rpm","Poly-V 8K A Ø119
3.097 rpm",N-E,2005,,SD5H14 | SD7H15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC09010146,Kit compresor frío industrial,,DYNA,N04C-TW | (Euro 4),2007,,2007,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 4.009,no,"2A Ø135
3.200 rpm",,N,09/2007,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC09010146,Kit compresor frío industrial,,300 Series (Euro 4),N04C-VC (Euro 4) | N04C-UV (Euro 4),2007,,2007,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 4.009,no,"2A Ø135
3.200 rpm",,N,09/2007,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC09020147,Kit compresor frío industrial,,300 Series (Euro 4),N04C-VC (Euro 4) | N04C-UV (Euro 4),2007,,2007,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 4.009,any,"2A Ø135
3.200 rpm",,N,09/2007,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC09020147,Kit compresor frío industrial,,DYNA,N04C-TW | (Euro 4),2007,,2007,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 4.009,any,"2A Ø135
3.200 rpm",,N,09/2007,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC09030148,Kit compresor frío industrial,,P230 / P250 / P270 / P280 / P310 / P320,DC9 / OC9 (Euro 4-5) | DC09 (Euro 6),2008,2017,2008,,,,Yes,,,,,,,,,,,,,,,,,,,5 / 9.300,any,"Poly-V 6K A Ø145
2.960 rpm",,N,2008,2017,CR2318
KC09040158,Kit compresor frío industrial,,ELF 400 / ELF 500 / ELF 600,4HK1-TCS | (Euro 4-5),2009,,2009,,,,Yes,,,ok,,,,,,,,,,,,,,,,4 / 5.193,any,"2A Ø135
3.177 rpm",,N,2009,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC09050160,Kit compresor frío industrial,,P230 / P250 / P270 / P280 / P310 / P320,DC9 / OC9 (Euro 4-5) | DC09 (Euro 6),2008,2017,2008,,,,Yes,,,,,,,,,,,,,,,,,,,5 / 9.300,any,"Poly-V 7 Ø145
2.960 rpm",,N,2008,2017,CR2323
KC09050161,Kit compresor frío industrial,,P230 / P250 / P270 / P280 / P310 / P320,DC9 / OC9 (Euro 4-5) | DC09 (Euro 6),2008,2017,2008,,,,Yes,,,,,,,,,,,,,,,,,,,5 / 9.300,any,,"Poly-V 8K A Ø145
3.041 rpm",#¿NOMBRE?,2008,2017,TK-315
KC09050162,Kit compresor frío industrial,,P230 / P250 / P270 / P280 / P310 / P320,DC9 / OC9 (Euro 4-5) | DC09 (Euro 6),2008,2017,2008,,,,Yes,,,,,,,,,,,,,,,,,,,5 / 9.300,any,"Poly-V 8K A Ø137
3.128 rpm","Poly-V 8K A Ø137
3.128 rpm",N-E,2008,2017,TM 21 / QP 21
KC09050163,Kit compresor frío industrial,,LOGAN VAN,K9K 792 (Euro 4),2008,,2008,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 1.461,no,,"Poly-V 6K A Ø125
4.800 rpm",#¿NOMBRE?,03/2008,,TM 08 / QP 08 | UP 90
KC09050163,Kit compresor frío industrial,,CITAN,OM 607 DE15LA | (Euro 4 / Euro 5 / Euro 6),2012,,2012,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 1.461,no,,"Poly-V 6K A Ø125
4.800 rpm",#¿NOMBRE?,2012,,TM 08 / QP 08 | UP 90
KC09050163,Kit compresor frío industrial,,DOKKER VAN,K9K 612 (Euro 5 / Euro 6),2013,2019,2013,,,,Yes,Yes,,,,,,,,,,,,,,,,,,4 / 1.461,no,,"Poly-V 6K A Ø125
4.800 rpm",#¿NOMBRE?,05/2013,09/2019,TM 08 / QP 08 | UP 90
KC09090176,Kit compresor frío industrial,,P230 / P250 / P270 / P280 / P310 / P320,DC9 / OC9 (Euro 4-5) | DC09 (Euro 6),2008,2017,2008,,,,Yes,,,,,,,,,,,,,,,,,,,5 / 9.300,any,"Poly-V 6K A Ø119
3.705 rpm","Poly-V 8K A Ø119
3.705 rpm",N-E,2008,2017,SD5H14 | SD7H15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC09100180,Kit compresor frío industrial,,P230 / P250 / P270 / P280 / P310 / P320,DC9 / OC9 (Euro 4-5) | DC09 (Euro 6),2008,2017,2008,,,,Yes,,,,,,,,,,,,,,,,,,,5 / 9.300,any,"Poly-V 6K A Ø145
2.960 rpm",,N,2008,2017,TK-312
KC11040220,Kit compresor frío industrial,,\N,OM 651 DE22 LA | (Euro 5b - CDI | Euro 6 - BlueTEC),2009,,2009,,,,Yes,,,,,,,,,,,,,Yes,,,,,,4 / 2.143,any,"1B Ø119 5.876rpm / 1B Ø128
5.463 rpm",,N,2009,,CS55 | CS90
KC11050227,Kit compresor frío industrial,,\N,OM 651 DE22 LA ECO | (Euro 5b - CDI | Euro 6 - BlueTEC),2009,,2009,,,,Yes,Yes,,,,,,,,,,,,,,,,,,4 / 2.143,any,"2A Ø135
3.300 rpm",,N,2009,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC11050228,Kit compresor frío industrial,,\N,OM 651 DE22 LA ECO | (Euro 5b - CDI | Euro 6 - BlueTEC),2009,,2009,,,,Yes,Yes,,,,,,,,,,,,,,,,,,4 / 2.143,any,"2A Ø135
3.300 rpm",,N,2009,,TM 08 / QP 08 | UP 90
