code,kit_type,brand,model_clean,engine_all,year_from_int,year_to_int,model_max_year,flag_rwd,flag_fwd,flag_awd,flag_rhd,flag_start_stop,flag_high_idle,flag_gearbox_v3,flag_sanden,flag_auto_tensioner,flag_two_auto_tensioners,flag_pfmot_yes,flag_pfmot_no,flag_urban_kit,flag_ind_belt,flag_n63_full_option,flag_n63_pulley_yes,flag_n63_pulley_no,flag_himatic,flag_allison_not,flag_zf_not,flag_man_option,flag_engine_sideways,cilinder,ac_filter,embrague_std,embrague_esp,tipus_embrague,year_from_v4,year_to_v4,compressors
KC05100040,Kit compresor frío industrial,IVECO,DAILY 2.3,F1AGL411H (Euro 6) | F1AGL411J (Euro 6) | F1AGL411G (Euro 6),2016,,2024,,,Yes,Yes,,,ok,,,,,,,,,,,Yes,,,,,4 / 2.287,no,"2A Ø135
3.386 rpm",,N,06/2016,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC05100040,Kit compresor frío industrial,IVECO,DAILY 2.3,F1AE0481A-F / F1AE0481B-G (Euro 3-4) | F1AE0481M-H (Euro 3-4) | F1AE0481U/ F1AE0481V (Euro 4),2002,,2024,,,,Yes,,,ok,,,,,,,,,,,,,,,,4 / 2.287,no,"2A Ø135
3.386 rpm",,N,2002,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC05100040,Kit compresor frío industrial,IVECO,DAILY 2.3,F1AGL411X (Euro 6d-temp) | F1AGL411Y (Euro 6d-temp) | F1AGL411W (Euro 6d-temp) | F1AGL411U (Euro 6d-temp),2019,,2024,,,Yes,Yes,,,ok,,,,,,,,,,,Yes,,,,,4 / 2.287,no,"2A Ø135
3.386 rpm",,N,09/2019,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC05100040,Kit compresor frío industrial,IVECO,DAILY 2.3,F1AGL411 (Euro 6d-full / Euro VI-E),2021,,2024,,,Yes,Yes,,,ok,,,,,,,,,,,Yes,,,,,4 / 2.287,no,"2A Ø135
3.386 rpm",,N,09/2021,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC06040075,Kit compresor frío industrial,IVECO,EuroCargo,8060.45,1997,2001,1997,,,,Yes,,,,,,,,,,,,,,,,,,,6 / 5.861,no,"2A Ø135
3.740 rpm",,N,1997,2001,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC07030103,Kit compresor frío industrial,IVECO,EuroCargo Tector,F4AE3481A (Euro 4-5),2006,,2011,,,,Yes,,,not,,,,,,,,,,,,Yes,Yes,,,4 / 3.920,any,"2A Ø135
3.800 rpm",,N,06/2006,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC07030103,Kit compresor frío industrial,IVECO,EuroCargo Tector 5,F4AFE411B*C (Euro 6) | F4AFE411C*C (Euro 6),2014,2019,2014,,,,Yes,,,not,,,,,,,,,,,,Yes,Yes,,,4 / 4.485,any,"2A Ø135
3.520 rpm",,N,2014,09/2019,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC07030103,Kit compresor frío industrial,IVECO,EuroCargo Tector 5 ML120E19 / ML140E19,F4AFE411F*N (Euro 6D Temp) | F4AFE411C*N (Euro 6D Temp),2019,,2019,,,,Yes,,,not,,,,,,,,,,,,Yes,Yes,,,4 / 4.485,any,"2A Ø135
3.520 rpm",,N,09/2019,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC07040110,Kit compresor frío industrial,IVECO,EuroCargo Tector,F4AE3481C (Euro 4-5) | F4AE3481D (Euro 4-5) | F4AE3481B (Euro 4-5),2006,,2011,,,,Yes,,,not,,,,,,,,,,,,Yes,Yes,,,4 / 3.920,any,"2A Ø135
3.800 rpm",,N,10/2006,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC07040110,Kit compresor frío industrial,IVECO,EuroCargo Tector 5,F4AFE411A*C (Euro 6) | F4AFE411B*C (Euro 6) | F4AFE411C*C (Euro 6),2014,2019,2014,,,,Yes,,,not,,,,,,,,,,,,Yes,Yes,,,4 / 4.485,any,"2A Ø135
3.520 rpm",,N,2014,09/2019,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC07040110,Kit compresor frío industrial,IVECO,EuroCargo Tector 5 ML60E16 / ML65E16 / ML75E16 / ML80EL16 ML75E19 / ML80E19 / ML80EL19 / ML90E19 / ML100E19 / ML110EL19/ ML120EL19 ML75E21 / ML80E21 / ML80EL21 / ML90E21 / ML100E21 / ML110EL21 / ML120EL21,F4AFE411E*N (Euro 6D Temp) | F4AFE411F*N (Euro 6D Temp) | F4AFE411C*N (Euro 6D Temp),2019,,2019,,,,Yes,,,not,,,,,,,,,,,,Yes,Yes,,,4 / 4.485,any,"2A Ø135
3.520 rpm",,N,09/2019,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC07040111,Kit compresor frío industrial,IVECO,EuroCargo Tector,F4AE3681B-P (Euro4-5),2006,,2011,,,,Yes,,,not,,,,,,,,,,,,Yes,Yes,,,6 / 5.880,any,"2A Ø135
3.800 rpm",,N,10/2006,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC07040111,Kit compresor frío industrial,IVECO,EuroCargo Tector,FPT Tector 6 | CNG engine,2011,,2011,,,,Yes,,,not,,,,,,,,,,,,Yes,Yes,,,6 / 5.880,any,"2A Ø135
3.800 rpm",,N,01/2011,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC07040111,Kit compresor frío industrial,IVECO,EuroCargo Tector 7,F4AFE611A*C (Euro 6),2014,2019,2019,,,,Yes,,,not,,,,,,,,,,,,Yes,Yes,,,6 / 6.728,any,"2A Ø135
3.520 rpm",,N,2014,09/2019,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC07040111,Kit compresor frío industrial,IVECO,EuroCargo Tector 6 CNG,F4GFE601A (Euro VI B/C) - CNG,2015,2019,2019,,,,Yes,,,not,,,,,,,,,,,,,,,,6 / 5.880,any,"2A Ø135
3.520 rpm",,N,2015,09/2019,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC07040111,Kit compresor frío industrial,IVECO,EuroCargo Tector 6 CNG,F4GFE601A (Euro VI-D) - CNG,2019,,2019,,,,Yes,,,not,,,,,,,,,,,,Yes,Yes,,,6 / 5.880,any,"2A Ø135
3.520 rpm",,N,09/2019,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC07040112,Kit compresor frío industrial,IVECO,EuroCargo Tector,F4AE3681B-P (Euro 4-5)// F4AE3681D-P (Euro 4-5) | F4AE3681E-P (Euro 4-5)//F4AE3681A-P (Euro 4-5),2006,,2011,,,,Yes,,,not,,,,,,,,,,,,Yes,Yes,,,6 / 5.880,any,"2A Ø135
3.800 rpm",,N,10/2006,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC07040112,Kit compresor frío industrial,IVECO,EuroCargo Tector,FPT Tector 6 | CNG engine,2011,,2011,,,,Yes,,,not,,,,,,,,,,,,Yes,Yes,,,6 / 5.880,any,"2A Ø135
3.800 rpm",,N,01/2011,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC07040112,Kit compresor frío industrial,IVECO,EuroCargo Tector 7,F4AFE611A*C (Euro 6) | F4AFE611E*C (Euro 6) | F4AFE611C*C (Euro 6) | F4AFE611D*C (Euro 6),2014,2019,2019,,,,Yes,,,not,,,,,,,,,,,,Yes,Yes,,,6 / 6.728,any,"2A Ø135
3.520 rpm",,N,2014,09/2019,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC07040112,Kit compresor frío industrial,IVECO,EuroCargo Tector 6 CNG,F4GFE601A (Euro VI B/C) - CNG,2015,2019,2019,,,,Yes,,,not,,,,,,,,,,,,,,,,6 / 5.880,any,"2A Ø135
3.520 rpm",,N,2015,09/2019,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC07040112,Kit compresor frío industrial,IVECO,EuroCargo Tector 7,F4AFE611A*N (Euro 6D Temp) | F4AFE611E*N (Euro 6D Temp) | F4AFE611C*N (Euro 6D Temp) | F4AFE611D*N (Euro 6D Temp),2019,,2019,,,,Yes,,,not,,,,,,,,,,,,Yes,Yes,,,6 / 6.728,any,"2A Ø135
3.520 rpm",,N,09/2019,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC08040128,Kit compresor frío industrial,IVECO,EuroCargo Tector 5,F4AFE411A*C (Euro 6) | F4AFE411B*C (Euro 6) | F4AFE411C*C (Euro 6),2014,2019,2014,,,,Yes,,,not,,,,,,,,,,,,Yes,Yes,,,4 / 4.485,any,"1B Ø150
3.130 rpm","1B Ø150
3.130 rpm",N-E,2014,09/2019,TM 21 / QP 21
KC08040128,Kit compresor frío industrial,IVECO,EuroCargo Tector,F4AE3481C (Euro 4-5) | F4AE3481D (Euro 4-5) | F4AE3481B (Euro 4-5),2006,,2011,,,,Yes,,,not,,,,,,,,,,,,Yes,Yes,,,4 / 3.920,any,"1B Ø150
3.130 rpm","1B Ø150
3.130 rpm",N-E,10/2006,,TM 21 / QP 21
KC08040128,Kit compresor frío industrial,IVECO,EuroCargo Tector 5 ML60E16 / ML65E16 / ML75E16 / ML80EL16 ML75E19 / ML80E19 / ML80EL19 / ML90E19 / ML100E19 / ML110EL19/ ML120EL19 ML75E21 / ML80E21 / ML80EL21 / ML90E21 / ML100E21 / ML110EL21 / ML120EL21,F4AFE411E*N (Euro 6D Temp) | F4AFE411F*N (Euro 6D Temp) | F4AFE411C*N (Euro 6D Temp),2019,,2019,,,,Yes,,,not,,,,,,,,,,,,Yes,Yes,,,4 / 4.485,any,"1B Ø150
3.130 rpm","1B Ø150
3.130 rpm",N-E,09/2019,,TM 21 / QP 21
KC08040129,Kit compresor frío industrial,IVECO,EuroCargo Tector 5,F4AFE411B*C (Euro 6) | F4AFE411C*C (Euro 6),2014,2019,2014,,,,Yes,,,not,,,,,,,,,,,,Yes,Yes,,,4 / 4.485,any,"1B Ø150
3.130 rpm","1B Ø150
3.130 rpm",N-E,2014,09/2019,TM 21 / QP 21
KC08040129,Kit compresor frío industrial,IVECO,EuroCargo Tector,F4AE3481A (Euro 4-5),2006,,2011,,,,Yes,,,not,,,,,,,,,,,,Yes,Yes,,,4 / 3.920,any,"1B Ø150
3.130 rpm","1B Ø150
3.130 rpm",N-E,06/2006,,TM 21 / QP 21
KC08040129,Kit compresor frío industrial,IVECO,EuroCargo Tector 5 ML120E19 / ML140E19,F4AFE411F*N (Euro 6D Temp) | F4AFE411C*N (Euro 6D Temp),2019,,2019,,,,Yes,,,not,,,,,,,,,,,,Yes,Yes,,,4 / 4.485,any,"1B Ø150
3.130 rpm","1B Ø150
3.130 rpm",N-E,09/2019,,TM 21 / QP 21
KC08040130,Kit compresor frío industrial,IVECO,EuroCargo Tector 7,F4AFE611A*C (Euro 6),2014,2019,2019,,,,Yes,,,not,,,,,,,,,,,,Yes,,,,6 / 6.728,any,,"1B Ø156
3.012 rpm",#¿NOMBRE?,2014,09/2019,TM 21 / QP 21
KC08040130,Kit compresor frío industrial,IVECO,EuroCargo Tector,F4AE3681B-P (Euro4-5),2006,,2011,,,,Yes,,,not,,,,,,,,,,,,Yes,Yes,,,6 / 5.880,any,,"1B Ø156
3.012 rpm",#¿NOMBRE?,10/2006,,TM 21 / QP 21
KC08040130,Kit compresor frío industrial,IVECO,EuroCargo Tector,FPT Tector 6 | CNG engine,2011,,2011,,,,Yes,,,not,,,,,,,,,,,,Yes,Yes,,,6 / 5.880,any,,"1B Ø156
3.012 rpm",#¿NOMBRE?,01/2011,,TM 21 / QP 21
KC08040130,Kit compresor frío industrial,IVECO,EuroCargo Tector 6 CNG,F4GFE601A (Euro VI B/C) - CNG,2015,2019,2019,,,,Yes,,,not,,,,,,,,,,,,,,,,6 / 5.880,any,,"1B Ø156
3.012 rpm",#¿NOMBRE?,2015,09/2019,TM 21 / QP 21
KC08040130,Kit compresor frío industrial,IVECO,EuroCargo Tector 6 CNG,F4GFE601A (Euro VI-D) - CNG,2019,,2019,,,,Yes,,,not,,,,,,,,,,,,Yes,,,,6 / 5.880,any,,"1B Ø156
3.012 rpm",#¿NOMBRE?,09/2019,,TM 21 / QP 21
KC08040131,Kit compresor frío industrial,IVECO,EuroCargo Tector,F4AE3681B-P (Euro 4-5)// F4AE3681D-P (Euro 4-5) | F4AE3681E-P (Euro 4-5)//F4AE3681A-P (Euro 4-5),2006,,2011,,,,Yes,,,not,,,,,,,,,,,,Yes,,,,6 / 5.880,any,"2B Ø152
3.100 rpm",,N,10/2006,,TK-315
KC08040131,Kit compresor frío industrial,IVECO,EuroCargo Tector,FPT Tector 6 | CNG engine,2011,,2011,,,,Yes,,,not,,,,,,,,,,,,Yes,,,,6 / 5.880,any,"2B Ø152
3.100 rpm",,N,01/2011,,TK-315
KC08040131,Kit compresor frío industrial,IVECO,EuroCargo Tector 7,F4AFE611A*C (Euro 6) | F4AFE611E*C (Euro 6) | F4AFE611C*C (Euro 6) | F4AFE611D*C (Euro 6),2014,2019,2019,,,,Yes,,,not,,,,,,,,,,,,Yes,,,,6 / 6.728,any,"2B Ø152
3.100 rpm",,N,2014,09/2019,TK-315
KC09030156,Kit compresor frío industrial,IVECO,DAILY 2.3,F1AE0481A-F / F1AE0481B-G (Euro 3-4) | F1AE0481M-H (Euro 3-4) | F1AE0481U/ F1AE0481V (Euro 4),2002,,2024,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 2.287,any,"2A Ø135
3.670 rpm",,N,2002,,TM 08 / QP 08 | UP 90
KC09060164,Kit compresor frío industrial,IVECO,STRALIS,Cursor 8 (Euro 5 / EEV) | F2B E3681C | F2B E3681B | F2B E3681A,2004,,2016,,,,Yes,,,,,,,,,,,,,,,,,,,6 / 7.790,any,"Poly-V 6K A Ø145 /Poly-V 7K A Ø145
2.996 rpm",,N,2004,,CR2318 | CR2323
KC09060165,Kit compresor frío industrial,IVECO,STRALIS,Cursor 8 (Euro 5 / EEV) | F2B E3681C | F2B E3681B | F2B E3681A,2004,,2016,,,,Yes,,,,,,,,,,,,,,,,,,,6 / 7.790,any,,"Poly-V 8K A Ø145
3.720 rpm",#¿NOMBRE?,2004,,TK-315
KC10010186,Kit compresor frío industrial,IVECO,DAILY 3.0,F1CE3481L (EEV) | F1CE3481C (EEV),2009,,2024,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 2.998,no,"Poly-V 6K A Ø145
3.875 rpm",,N,2009,,CR2318
KC10050193,Kit compresor frío industrial,IVECO,EuroCargo Tector,F4AE3481C (Euro 4-5) | F4AE3481D (Euro 4-5) | F4AE3481B (Euro 4-5),2006,,2011,,,,Yes,,,not,,,,,,,,,,,,Yes,,,,4 / 3.920,any,"1B Ø152 / 1B Ø155
3.100 rpm",,N,10/2006,,CR2318 | CR2323
KC10050193,Kit compresor frío industrial,IVECO,EuroCargo Tector 5,F4AFE411A*C (Euro 6) | F4AFE411B*C (Euro 6) | F4AFE411C*C (Euro 6),2014,2019,2014,,,,Yes,,,not,,,,,,,,,,,,Yes,,,,4 / 4.485,any,"1B Ø152 / 1B Ø155
3.100 rpm",,N,2014,09/2019,CR2318 | CR2323
KC10050193,Kit compresor frío industrial,IVECO,EuroCargo Tector 5 ML60E16 / ML65E16 / ML75E16 / ML80EL16 ML75E19 / ML80E19 / ML80EL19 / ML90E19 / ML100E19 / ML110EL19/ ML120EL19 ML75E21 / ML80E21 / ML80EL21 / ML90E21 / ML100E21 / ML110EL21 / ML120EL21,F4AFE411E*N (Euro 6D Temp) | F4AFE411F*N (Euro 6D Temp) | F4AFE411C*N (Euro 6D Temp),2014,2019,2019,,,,Yes,,,not,,,,,,,,,,,,Yes,,,,4 / 4.485,any,"1B Ø152 / 1B Ø155
3.100 rpm",,N,2014,09/2019,CR2318 | CR2323
KC11030214,Kit compresor frío industrial,IVECO,EuroCargo Tector,F4AE3481C (Euro 4-5) | F4AE3481D (Euro 4-5) | F4AE3481B (Euro 4-5),2006,,2011,,,,Yes,,,not,,,,,,,,,,,,Yes,,,,4 / 3.920,any,"1B Ø128 4.297 rpm / 1B Ø134
4.104 rpm",,N,10/2006,,CS150 | CS90
KC11030214,Kit compresor frío industrial,IVECO,EuroCargo Tector 5,F4AFE411A*C (Euro 6) | F4AFE411B*C (Euro 6) | F4AFE411C*C (Euro 6),2014,2019,2014,,,,Yes,,,not,,,,,,,,,,,,Yes,,,,4 / 4.485,any,"1B Ø128 3.710 rpm
1B Ø134 3.545 rpm",,N,2014,09/2019,CS150 | CS90
KC11030214,Kit compresor frío industrial,IVECO,EuroCargo Tector 5 ML60E16 / ML65E16 / ML75E16 / ML80EL16 ML75E19 / ML80E19 / ML80EL19 / ML90E19 / ML100E19 / ML110EL19/ ML120EL19 ML75E21 / ML80E21 / ML80EL21 / ML90E21 / ML100E21 / ML110EL21 / ML120EL21,F4AFE411E*N (Euro 6D Temp) | F4AFE411F*N (Euro 6D Temp) | F4AFE411C*N (Euro 6D Temp),2019,,2019,,,,Yes,,,not,,,,,,,,,,,,Yes,,,,4 / 4.485,any,"1B Ø128 3.710 rpm
1B Ø134 3.545 rpm",,N,09/2019,,CS150 | CS90
KC11030215,Kit compresor frío industrial,IVECO,EuroCargo Tector,F4AE3481A (Euro 4-5),2006,,2011,,,,Yes,,,not,,,,,,,,,,,,Yes,,,,4 / 3.920,any,"1B Ø128 4.297 rpm / 1B Ø134
4.104 rpm",,N,06/2006,,CS150 | CS90
KC11030215,Kit compresor frío industrial,IVECO,EuroCargo Tector 5,F4AFE411B*C (Euro 6) | F4AFE411C*C (Euro 6),2014,2019,2014,,,,Yes,,,not,,,,,,,,,,,,Yes,,,,4 / 4.485,any,"1B Ø128 3.711 rpm
1B Ø134 3.545 rpm",,N,2014,09/2019,CS150 | CS90
KC11030215,Kit compresor frío industrial,IVECO,EuroCargo Tector 5 ML120E19 / ML140E19,F4AFE411F*N (Euro 6D Temp) | F4AFE411C*N (Euro 6D Temp),2019,,2019,,,,Yes,,,not,,,,,,,,,,,,Yes,,,,4 / 4.485,any,"1B Ø128 3.711 rpm
1B Ø134 3.545 rpm",,N,09/2019,,CS150 | CS90
KC11030216,Kit compresor frío industrial,IVECO,EuroCargo Tector,F4AE3681B-P (Euro4-5),2006,,2011,,,,Yes,,,not,,,,,,,,,,,,Yes,,,,6 / 5.880,any,"1B Ø128 4.297 rpm / 1B Ø134
4.104 rpm",,N,10/2006,,CS150 | CS90
KC11030216,Kit compresor frío industrial,IVECO,EuroCargo Tector 7,F4AFE611A*C (Euro 6),2014,2019,2019,,,,Yes,,,not,,,,,,,,,,,,Yes,,,,6 / 6.728,any,"1B Ø128 3.710 rpm
1B Ø134 3.545 rpm",,N,2014,09/2019,CS150 | CS90
KC11030217,Kit compresor frío industrial,IVECO,EuroCargo Tector,F4AE3681B-P (Euro 4-5)// F4AE3681D-P (Euro 4-5) | F4AE3681E-P (Euro 4-5)//F4AE3681A-P (Euro 4-5),2006,,2011,,,,Yes,,,not,,,,,,,,,,,,Yes,,,,6 / 5.880,any,"1B Ø128 4.297 rpm / 1B Ø134
4.104 rpm",,N,10/2006,,CS150 | CS90
KC11030217,Kit compresor frío industrial,IVECO,EuroCargo Tector 7,F4AFE611A*C (Euro 6) | F4AFE611E*C (Euro 6) | F4AFE611C*C (Euro 6) | F4AFE611D*C (Euro 6),2014,,2019,,,,Yes,,,not,,,,,,,,,,,,Yes,,,,6 / 6.728,any,"1B Ø128 4.297 rpm / 1B Ø134
4.104 rpm",,N,2014,,CS150 | CS90
