code,kit_type,brand,model_clean,engine_all,year_from_int,year_to_int,model_max_year,flag_rwd,flag_fwd,flag_awd,flag_rhd,flag_start_stop,flag_high_idle,flag_gearbox_v3,flag_sanden,flag_auto_tensioner,flag_two_auto_tensioners,flag_pfmot_yes,flag_pfmot_no,flag_urban_kit,flag_ind_belt,flag_n63_full_option,flag_n63_pulley_yes,flag_n63_pulley_no,flag_himatic,flag_allison_not,flag_zf_not,flag_man_option,flag_engine_sideways,cilinder,ac_filter,embrague_std,embrague_esp,tipus_embrague,year_from_v4,year_to_v4,compressors
KC07030104,Kit compresor frío industrial,PEUGEOT,BOXER,F1C (Euro 4-5),2006,,2024,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 2.999,no,"2A Ø135
3.680 rpm",,N,06/2006,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC07030104,Kit compresor frío industrial,PEUGEOT,BOXER,F1C (Euro 5b+),2014,,2024,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 2.999,no,"2A Ø135
3.680 rpm",,N,2014,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC07030105,Kit compresor frío industrial,PEUGEOT,EXPERT,DW 10 UTED 4 (Euro 4) | DW 10 BTED 4 (Euro 4),2007,,2019,,,,Yes,,,,Yes,,,,,,,,,,,,,,,4 / 1.997,no,"Poly-V Ø119
5109 rpm","Poly-V 6K A Ø142
4282 rpm",N-E/S,02/2007,,SD5H14 | SD7H15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC07040108,Kit compresor frío industrial,PEUGEOT,BOXER,4 HV(Euro 4) | 4 HU(Euro 4),2006,,2024,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 2.198,any,"2A Ø135
3.530 rpm",,N,07/2006,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC07040109,Kit compresor frío industrial,PEUGEOT,EXPERT,DV6 UTED 4 | (Euro 4-5),2007,,2019,,,,Yes,,,,,,,,,,,,,,,,,,,4 @ 1.560,no,"Poly-V Ø119
5.109 rpm","Poly-V 6K A Ø142
4.281 rpm",N-E,02/2007,,TM 08 / QP 08 | UP 90
KC07040109,Kit compresor frío industrial,PEUGEOT,PARTNER,DV6 ATED4 | (Euro 4-5),2007,,2022,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 1.560,no,"Poly-V Ø119
5.109 rpm","Poly-V 6K A Ø142
4.281 rpm",N-E,01/2007,,TM 08 / QP 08 | UP 90
KC07040109,Kit compresor frío industrial,PEUGEOT,EXPERT,DV6FDU (Euro 6) | DV6FCU (Euro 6),2016,,2019,,,,Yes,Yes,,,,,,,,,,,,,,,,,,4 / 1.560,no,"Poly-V Ø119
5.109 rpm","Poly-V 6K A Ø142
4.281 rpm",N-E,09/2016,,TM 08 / QP 08 | UP 90
KC07040109,Kit compresor frío industrial,PEUGEOT,PARTNER,DV6 | (Euro 6.1),,2016,2022,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 1.560,no,"Poly-V Ø119
5.109 rpm","Poly-V 6K A Ø142
4.281 rpm",N-E,,2016,TM 08 / QP 08 | UP 90
KC08030124,Kit compresor frío industrial,PEUGEOT,PARTNER,DV6 ATED4 | (Euro 4-5),2007,,2022,,,,Yes,,,,Yes,,,,,,,,,,,,,,,4 / 1.560,no,"Poly-V Ø119
5.109 rpm","Poly-V 6K A Ø142
4.281 rpm",N-E/S,01/2007,,SD5H14 | SD7H15 | TM 13 / QP 13 | TM 15 / QP 15 | UP 120 / UPF 120 | UP 150 / UPF 150
KC08030124,Kit compresor frío industrial,PEUGEOT,EXPERT,DV6 UTED 4 | (Euro 4-5),2007,,2019,,,,Yes,,,,Yes,,,,,,,,,,,,,,,4 / 1.560,no,"Poly-V Ø119
5.109 rpm","Poly-V 6K A Ø142
4.281 rpm",N-E/S,02/2007,,SD5H14 | SD7H15 | TM 13 / QP 13 | TM 15 / QP 15 | UP 120 / UPF 120 | UP 150 / UPF 150
KC08040132,Kit compresor frío industrial,PEUGEOT,EXPERT,DW 10 UTED 4  (Euro 4) | DW 10 BTED 4  (Euro 4),2007,,2019,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 1.997,yes,,"Poly-V 6K A Ø125
3.200 rpm",#¿NOMBRE?,02/2007,,TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC08050134,Kit compresor frío industrial,PEUGEOT,BOXER,4 HV / HU (Euro 4) | 4 H6 / HH / HJ (Euro 5),2006,,2024,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 2.198,no,"2A Ø135
3.530 rpm",,N,07/2006,,TM 08 / QP 08 | UP 90
KC08050134,Kit compresor frío industrial,PEUGEOT,BOXER,4 H6 (Euro 5b+) | 4 HH (Euro 5b+) | 4 HJ (Euro 5b+),2014,,2024,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 2.198,no,"2A Ø135
3.530 rpm",,N,2014,,TM 08 / QP 08 | UP 90
KC08110143,Kit compresor frío industrial,PEUGEOT,EXPERT,DW 10 UTED 4 (Euro 4) | DW 10 BTED 4 (Euro 4),2007,,2019,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 1.997,yes,,"Poly-V 6K A Ø125
3.200 rpm",#¿NOMBRE?,02/2007,,TM 08 / QP 08 | UP 90
KC09030155,Kit compresor frío industrial,PEUGEOT,BOXER,F1C (Euro 4-5),2006,,2024,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 2.999,any,"Poly-V Ø119
4.039 rpm","Poly-V 8K A Ø119
4.039 rpm",N-E,06/2006,,SD5H14 | SD7H15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC09030155,Kit compresor frío industrial,PEUGEOT,BOXER,F1C (Euro 5b+),2014,,2024,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 2.999,any,"Poly-V Ø119
4.039 rpm","Poly-V 8K A Ø119
4.039 rpm",N-E,2014,,SD5H14 | SD7H15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC10110207,Kit compresor frío industrial,PEUGEOT,EXPERT,DW10CTED4 (Euro 5) | DW10CD (Euro 5),2010,,2019,,,,Yes,,,ok,,,,,,,,,,,,,,,,4 / 1.997,any,,"Poly-V 6K A Ø125
3.000 rpm",#¿NOMBRE?,07/2010,,TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC11040223,Kit compresor frío industrial,PEUGEOT,BOXER,4 H6(Euro 5) | 4 HH(Euro 5) | 4 HJ(Euro 5),2011,,2024,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 2.198,any,"1B Ø119
5.147 rpm",,N,12/2011,,CS55
KC11040223,Kit compresor frío industrial,PEUGEOT,BOXER,4 H6 (Euro 5b+) | 4 HH (Euro 5b+) | 4 HJ (Euro 5b+),2014,,2024,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 2.198,any,"1B Ø119
5.147 rpm",,N,2014,,CS55
KC11100248,Kit compresor frío industrial,PEUGEOT,EXPERT,DW10CTED4 (Euro 5) | DW10CD (Euro 5),2010,,2019,,,,Yes,,,,Yes,,,,,,,,,,,,,,,4 / 1.997,no,"Poly-V Ø119
4.790 rpm","Poly-V 8K A Ø157
3.630 rpm",N-E/S,07/2010,,SD5H14 | SD7H15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC12030266,Kit compresor frío industrial,PEUGEOT,BOXER,4 H6(Euro 5) | 4 HH(Euro 5) | 4 HJ(Euro 5),2011,,2024,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 2.198,any,"2A Ø135
3.530 rpm",,N,12/2011,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC12030266,Kit compresor frío industrial,PEUGEOT,BOXER,4 H6 (Euro 5b+) | 4 HH (Euro 5b+) | 4 HJ (Euro 5b+),2014,,2024,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 2.198,any,"2A Ø135
3.530 rpm",,N,2014,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC12050270,Kit compresor frío industrial,PEUGEOT,EXPERT,DV6 UTED 4 | (Euro 4-5),2007,,2019,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 1.560,yes,,"Poly-V 6K A Ø125
3.136 rpm",#¿NOMBRE?,02/2007,,TM 13 / QP 13 | TM 15 / QP 15 | UP 120 / UPF 120 | UP 150 / UPF 150
KC12060276,Kit compresor frío industrial,PEUGEOT,EXPERT,DV6 UTED 4 | (Euro 4-5),2007,,2019,,,,Yes,,,,,,,,,,,,,,,,,,,4 @ 1.560,yes,,"Poly-V 6K A Ø125
3.136 rpm",#¿NOMBRE?,02/2007,,TM 08 / QP 08 | UP 90
KC12090291,Kit compresor frío industrial,PEUGEOT,EXPERT,DW10CTED4 (Euro 5) | DW10CD (Euro 5),2010,,2019,,,,,,,,,,,,,,,,,,,,,,,4 / 1.997,no,"Poly-V 6K A Ø150
3.800 rpm",,N,07/2010,,SD5H09
KC12090292,Kit compresor frío industrial,PEUGEOT,EXPERT,DV6 UTED 4 | (Euro 4-5),2007,,2019,,,,,,,,,,,,,,,,,,,,,,,4 @ 1.560,no,"Poly-V 6K A Ø150
3.800 rpm",,N,02/2007,,SD5H09
KC12090292,Kit compresor frío industrial,PEUGEOT,PARTNER,DV6 ATED4 | (Euro 4-5-6.1),2007,,2022,,,,,,,,,,,,,,,,,,,,,,,4 / 1.560,no,"Poly-V 6K A Ø150
3.800 rpm",,N,01/2007,,SD5H09
KC13040324,Kit compresor frío industrial,PEUGEOT,EXPERT,DW10CTED4 (Euro 5) | DW10CD (Euro 5),2010,,2019,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 1.997,no,"Poly-V Ø119
4.790 rpm","Poly-V 6K A Ø142
4.014 rpm",N-E,07/2010,,TM 08 / QP 08 | UP 90
KC13080339,Kit compresor frío industrial,PEUGEOT,BOXER,4 H6(Euro 5) | 4 HH(Euro 5) | 4 HJ(Euro 5),2011,,2024,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 2.198,any,"2A Ø135
3.530 rpm",,N,12/2011,,TM 08 / QP 08 | UP 90
KC13080339,Kit compresor frío industrial,PEUGEOT,BOXER,4 H6 (Euro 5b+) | 4 HH (Euro 5b+) | 4 HJ (Euro 5b+),2014,,2024,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 2.198,any,"2A Ø135
3.530 rpm",,N,2014,,TM 08 / QP 08 | UP 90
KC15050390,Kit compresor frío industrial,PEUGEOT,BOXER,DW10 FUE (Euro 6) | DW10 FUD (Euro 6) | DW10 FUC (Euro 6),2016,2019,2024,,,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,4 / 1.997,yes,"Poly-V Ø119
3.150 r.p.m.","Poly-V 8K A Ø119
3.150 r.p.m.",N-E,09/2016,09/2019,SD5H14 | SD7H15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120
KC15050390,Kit compresor frío industrial,PEUGEOT,BOXER,DW12 (Euro 6.2 / Euro 6.3 / Euro 6.4),2019,2024,2024,,,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,4 / 2.179,yes,"Poly-V Ø119
3.150 r.p.m.","Poly-V 8K A Ø119
3.150 r.p.m.",N-E,09/2019,04/2024,SD5H14 | SD7H15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120
KC15050390Z,Kit compresor frío industrial,PEUGEOT,BOXER,DW12 RU (Euro 6.2 / Euro 6.3),2019,,2024,,,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,4 / 2.179,yes,"Poly-V Ø119
3.150 r.p.m.",,N,09/2019,,UP 150 / UPF 150 | UP 170 / UPF 170
KC15050390Z,Kit compresor frío industrial,PEUGEOT,BOXER,DW10 FUE (Euro 6) | DW10 FUD (Euro 6) | DW10 FUC (Euro 6),2016,2019,2024,,,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,4 / 1.997,yes,"Poly-V Ø119
3.150 r.p.m.",,N,09/2016,09/2019,UP 150 / UPF 150 | UP 170 / UPF 170
KC15060391,Kit compresor frío industrial,PEUGEOT,BOXER,DW10 FUE (Euro 6) | DW10 FUD (Euro 6) | DW10 FUC (Euro 6),2016,2019,2024,,,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,4 / 1.997,no,"Poly-V 8K A Ø119
4.790 r.p.m.","Poly-V 8K A Ø119
4.790 r.p.m.",N-E,09/2016,09/2019,SD5H14 | SD7H15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC15060391,Kit compresor frío industrial,PEUGEOT,BOXER,DW12 RU (Euro 6.2 / Euro 6.3 / Euro 6.4),2019,,2024,,,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,4 / 2.179,no,"Poly-V 8K A Ø119
4.790 r.p.m.","Poly-V 8K A Ø119
4.790 r.p.m.",N-E,09/2019,,SD5H14 | SD7H15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC15070397,Kit compresor frío industrial,PEUGEOT,PARTNER,DV6 | (Euro 6.1),2016,2018,2022,,,,Yes,Yes,,,,,,,,,,,,,,,,,,4 / 1.560,yes,"Poly-V 8K A Ø119
3.361 rpm","Poly-V 8K A Ø119
3.361 rpm",N-E,2016,2018,TM 08 / QP 08 | UP 90
KC16060408,Kit compresor frío industrial,PEUGEOT,EXPERT,DV6FDU (Euro 6) | DV6FCU (Euro 6),2016,,2019,,,,Yes,Yes,,,Yes,,,,,,,,,,,,,,,4 / 1.560,no,"Poly-V Ø119
5.109 rpm","Poly-V 6K A Ø142
4.281 rpm",N-E/S,09/2016,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | UP 120 / UPF 120 | UP 150 / UPF 150
KC16060408,Kit compresor frío industrial,PEUGEOT,PARTNER,DV6 | (Euro 6.1),,2016,2022,,,,Yes,,,,Yes,,,,,,,,,,,,,,,4 / 1.560,no,"Poly-V Ø119
5.109 rpm","Poly-V 6K A Ø142
4.281 rpm",N-E/S,,2016,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | UP 120 / UPF 120 | UP 150 / UPF 150
KC16070411,Kit compresor frío industrial,PEUGEOT,EXPERT,DV6FDU (Euro 6) | DV6FCU (Euro 6),2016,,2019,,,,Yes,Yes,,,,,,,,,,,,,,,,,,4 / 1.560,yes,"Poly-V 8K A Ø119
3.136 rpm","Poly-V 8PK Ø119
3.136 rpm",N-E,09/2016,,SD5H14 | SD7H15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC16080412,Kit compresor frío industrial,PEUGEOT,EXPERT,DW10FE (Euro 6) | DW10FD (Euro 6),2016,2019,2019,,,Yes,Yes,Yes,,ok,,,,,,,,,,,,,,,,4 / 1.997,any,"Poly-V 8PK Ø119
3.120 rpm","Poly-V 8PK Ø119
3.120 rpm",N-E,09/2016,09/2019,SD5H14 | SD5L14 | TM 13 / QP 13 | TM 15 / QP 15 | UP 120 / UPF 120 | UP 150 / UPF 150
KC16080412,Kit compresor frío industrial,PEUGEOT,EXPERT,DW10FE (Euro 6.2) | DW10FD (Euro 6.2) | DW10FC (Euro 6.2),2019,2021,2019,,,Yes,Yes,Yes,,ok,,,,,,,,,,,,,,,,4 / 1.997,any,"Poly-V 8PK Ø119
3.120 rpm","Poly-V 8PK Ø119
3.120 rpm",N-E,09/2019,11/2021,SD5H14 | SD5L14 | TM 13 / QP 13 | TM 15 / QP 15 | UP 120 / UPF 120 | UP 150 / UPF 150
KC16080412Z,Kit compresor frío industrial,PEUGEOT,EXPERT,DW10FE (Euro 6.2) | DW10FD (Euro 6.2) | DW10FC (Euro 6.2),2019,,2019,,,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,4 / 1.997,any,"Poly-V 8PK Ø119
3.120 rpm",,N,09/2019,,UP 150 / UPF 150
KC16080412Z,Kit compresor frío industrial,PEUGEOT,EXPERT,DW10FE (Euro 6) | DW10FD (Euro 6),2016,,2019,,,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,4 / 1.997,any,"Poly-V 8PK Ø119
3.120 rpm",,N,09/2016,,UP 150 / UPF 150
KC16100417,Kit compresor frío industrial,PEUGEOT,EXPERT,DV6FDU (Euro 6) | DV6FCU (Euro 6),2016,,2019,,,,Yes,Yes,,,,,,,,,,,,,,,,,,4 / 1.560,yes,"Poly-V 8K A Ø119
3.136 rpm","Poly-V 8PK Ø119
3.136 rpm",N-E,09/2016,,TM 08 / QP 08 | UP 90
KC17010423,Kit compresor frío industrial,PEUGEOT,EXPERT,DW10FE (Euro 6) | DW10FD (Euro 6) | DW10FC (Euro 6),2016,,2019,,,,Yes,Yes,,not,,,,,,,,,,,,,,,,4 / 1.997,any,"Poly-V 8PK Ø119
3.120 rpm","Poly-V 8PK Ø119
3.120 rpm",N-E,09/2016,,TM 08 / QP 08 | UP 90
KC17050435,Kit compresor frío industrial,PEUGEOT,BOXER,DW10 FUE (Euro 6) | DW10 FUD (Euro 6) | DW10 FUC (Euro 6),2016,,2024,,,Yes,Yes,,,,,,,,,,,,,,,,,,,4 / 1.997,no,"Poly-V Ø119
4.790 r.p.m.","Poly-V 8K A Ø119
4.790 r.p.m.",N-E,09/2016,,TM 08 / QP 08 | UP 90
KC17070438,Kit compresor frío industrial,PEUGEOT,BOXER,DW12 RU (Euro 6.2 / Euro 6.3 / Euro 6.4),2019,,2024,,,Yes,Yes,Yes,,,,,,,,,Yes,,,,,,,,,4 / 2.179,no,"Poly-V 8K A Ø119
3.150 r.p.m.","Poly-V 8K A Ø119
3.150 r.p.m.",N-E,09/2019,,SD5H14 | SD7H15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC17070438,Kit compresor frío industrial,PEUGEOT,BOXER,DW10 FUE (Euro 6) | DW10 FUD (Euro 6) | DW10 FUC (Euro 6),2016,2019,2024,,,Yes,Yes,Yes,,,,,,,,,Yes,,,,,,,,,4 / 1.997,no,"Poly-V 8K A Ø119
3.150 r.p.m.","Poly-V 8K A Ø119
3.150 r.p.m.",N-E,09/2016,09/2019,SD5H14 | SD7H15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC18100470,Kit compresor frío industrial,PEUGEOT,PARTNER 2018,DV6 | (Euro 6.1),2018,,2018,,,,Yes,Yes,,,,,,,,,,,,,,,,,,4 / 1.560,yes,"Poly-V 8K A Ø119
3.412 rpm","Poly-V 8K A Ø119
3.412 rpm",N-E,2018,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC18120474,Kit compresor frío industrial,PEUGEOT,PARTNER,DV5 RE (Euro 6.2) | DV5 RD (Euro 6.2) | DV5 RC (Euro 6.2),2018,,2022,,,,Yes,,,,Yes,,,,,,,,,,,,,,,4 / 1.499,no,"Poly-V 8K A Ø119
4.800 rpm","Poly-V 6K A Ø142
4.035 rpm",N-E/S,2018,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | UP 120 / UPF 120 | UP 150 / UPF 150
KC19020481,Kit compresor frío industrial,PEUGEOT,PARTNER,DV5 RE (Euro 6.2 / Euro 6.3) | DV5 RD (Euro 6.2 / Euro 6.3) | DV5 RC (Euro 6.2 / Euro 6.3),2018,2022,2022,,,,Yes,Yes,,,,,,,,,,,,,,,,,,4 / 1.499,yes,"Poly-V 8K A Ø119
3.412 rpm","Poly-V 8K A Ø119
3.412 rpm",N-E,2018,02/2022,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC19020481,Kit compresor frío industrial,PEUGEOT,EXPERT,DV5 (Euro 6.2),2018,,2019,,,,Yes,Yes,,,,,,,,,,,,,,,,,,4 / 1.499,yes,"Poly-V 8K A Ø119
3.412 rpm","Poly-V 8K A Ø119
3.412 rpm",N-E,2018,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC19020481,Kit compresor frío industrial,PEUGEOT,EXPERT 1.5 BlueHDi,DV5 (Euro 6.3),2021,2024,2024,,,,Yes,Yes,,,,,,,,,,,,,,,,,,4 / 1.499,yes,"Poly-V 8K A Ø119
3.412 rpm","Poly-V 8K A Ø119
3.412 rpm",N-E,2021,04/2024,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC19020481,Kit compresor frío industrial,PEUGEOT,EXPERT 1.5 BlueHDi,DV5 (Euro 6.4),2024,,2024,,,,Yes,Yes,,,,,,,,,,,,,,,,,,4 / 1.499,yes,"Poly-V 8K A Ø119
3.412 rpm","Poly-V 8K A Ø119
3.412 rpm",N-E,05/2024,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
