code,kit_type,brand,model_clean,engine_all,year_from_int,year_to_int,model_max_year,flag_rwd,flag_fwd,flag_awd,flag_rhd,flag_start_stop,flag_high_idle,flag_gearbox_v3,flag_sanden,flag_auto_tensioner,flag_two_auto_tensioners,flag_pfmot_yes,flag_pfmot_no,flag_urban_kit,flag_ind_belt,flag_n63_full_option,flag_n63_pulley_yes,flag_n63_pulley_no,flag_himatic,flag_allison_not,flag_zf_not,flag_man_option,flag_engine_sideways,cilinder,ac_filter,embrague_std,embrague_esp,tipus_embrague,year_from_v4,year_to_v4,compressors
KC05100011,Kit compresor frío industrial,FIAT,DUCATO,8140.43,1998,,2024,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 2.798,no,"Poly-V Ø119
2.874 rpm","Poly-V 8K A Ø119
2.874 rpm",N-E,1998,,SD5H14 | SD7H15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC05100015,Kit compresor frío industrial,FIAT,DUCATO,DW10TD (Euro 3),2004,,2024,,,,Yes,,,,Yes,,,,,,Yes,,,,,,,,,4 / 1.997,no,"Poly-V Ø119
5.210 rpm","Poly-V 6K A Ø142
4.366 rpm",N-E/S,07/2004,,SD5H14 | SD7H15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC05100033,Kit compresor frío industrial,FIAT,SCUDO,DW8,1999,,2010,,,,Yes,,,,Yes,,,,,,,,,,,,,,,4 / 1.867,no,,"Poly-V 6K A Ø142
4.920 rpm",#¿NOMBRE?,1999,,SD7H15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC05100035,Kit compresor frío industrial,FIAT,SCUDO,DW10,2004,2006,2010,,,,Yes,,,,Yes,,,,,,,,,,,,,,,4 / 1.997,no,,"Poly-V 6K A Ø142
4.920 rpm",#¿NOMBRE?,2004,2006,SD7H15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC05100038,Kit compresor frío industrial,FIAT,DUCATO,8140.43,1998,,2024,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 2.798,no,"Poly-V Ø119
2.874 rpm","Poly-V 5K A Ø119
2.874 rpm",N-E,1998,,TM 08 / QP 08 | UP 90
KC05100040,Kit compresor frío industrial,FIAT,DUCATO,F1AE0481 (Euro 3-4-5) | F1AE3481 (Euro 5+),2002,,2024,,,,Yes,,,ok,,,,,,,,,,,,,,,,4 / 2.287,no,"2A Ø135
3.386 rpm",,N,2002,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC05100040,Kit compresor frío industrial,FIAT,DUCATO,F1AGL411 (Euro 6 / 6b/ 6c),2014,,2024,,,,Yes,,,ok,,,,,,,,,,,,,,,,4 / 2.287,no,"2A Ø135
3.386 rpm",,N,2014,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC05100040,Kit compresor frío industrial,FIAT,DUCATO,F1AGL411 (Euro 6D Temp),2019,,2024,,,,Yes,,,ok,,,,,,,,,,,,,,,,4 / 2.287,no,"2A Ø135
3.386 rpm",,N,09/2019,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC06090084,Kit compresor frío industrial,FIAT,DUCATO,4 HV (Euro 4) | 4 H6 (Euro 5),2006,,2024,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 2.198,no,"2A Ø135
3.530 rpm",,N,07/2006,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC06100087,Kit compresor frío industrial,FIAT,DOBLO CARGO,223 A 6000 | 182 B 9000 | 1.9 Multijet (Euro 4),2002,,2021,,,,Yes,,,,Yes,,,,,,,,,,,,,,,4 / 1.910,no,,"Poly-V 6K A Ø178
4.250 rpm",#¿NOMBRE?,2002,,SD7H15 | TM 13 / QP 13 | TM 15 / QP 15 | UP 120 / UPF 120 | UP 150 / UPF 150
KC07030104,Kit compresor frío industrial,FIAT,DUCATO,F1C(Euro 4-5-5b+),2006,,2024,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 2.999,no,"2A Ø135
3.680 rpm",,N,06/2006,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC07030104,Kit compresor frío industrial,FIAT,DUCATO 3.0,3.0 Natural Power (Euro 6D / VI-D ) | Dual-fuel CNG/petrol,2019,,2019,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 2.999,no,"2A Ø135
3.680 rpm",,N,09/2019,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC07030105,Kit compresor frío industrial,FIAT,SCUDO,DW 10 UTED 4 (Euro 4) | DW 10 BTED 4 (Euro 4),2007,,2010,,,,Yes,,,,Yes,,,,,,,,,,,,,,,4 / 1.997,no,"Poly-V Ø119
5109 rpm","Poly-V 6K A Ø142
4282 rpm",N-E/S,02/2007,,SD5H14 | SD7H15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC07040108,Kit compresor frío industrial,FIAT,DUCATO,4 HV (Euro 4),2006,,2024,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 2.198,any,"2A Ø135
3.530 rpm",,N,07/2006,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC07040109,Kit compresor frío industrial,FIAT,SCUDO,DV6 UTED 4 | (Euro 4-5),2007,,2010,,,,Yes,,,,,,,,,,,,,,,,,,,4 @ 1.560,no,"Poly-V Ø119
5.109 rpm","Poly-V 6K A Ø142
4.281 rpm",N-E,02/2007,,TM 08 / QP 08 | UP 90
KC07050114,Kit compresor frío industrial,FIAT,DUCATO,F1AE0481 (Euro 3-4-5) | F1AE3481 (Euro 5+),2002,,2024,,,,Yes,,,ok,,,,,,,,,,,,,,,,4 / 2.287,yes,"Poly-V Ø119
3.130 rpm","Poly-V 5K A Ø119
3.130 rpm",N-E,2002,,SD5H14 | SD7H15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC07050114,Kit compresor frío industrial,FIAT,DUCATO,F1AGL411 (Euro 6 / 6b/ 6c),2014,,2024,,,,Yes,,,ok,,,,,,,,,,,,,,,,4 / 2.287,yes,"Poly-V Ø119
3.130 rpm","Poly-V 5K A Ø119
3.130 rpm",N-E,2014,,SD5H14 | SD7H15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC07050114,Kit compresor frío industrial,FIAT,DUCATO,F1AGL411 (Euro 6D Temp),2019,,2024,,,,Yes,,,ok,,,,,,,,,,,,,,,,4 / 2.287,yes,"Poly-V Ø119
3.130 rpm","Poly-V 5K A Ø119
3.130 rpm",N-E,09/2019,,SD5H14 | SD7H15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC08030124,Kit compresor frío industrial,FIAT,SCUDO,DV6 UTED 4 | (Euro 4-5),2007,,2010,,,,Yes,,,,Yes,,,,,,,,,,,,,,,4 / 1.560,no,"Poly-V Ø119
5.109 rpm","Poly-V 6K A Ø142
4.281 rpm",N-E/S,02/2007,,SD5H14 | SD7H15 | TM 13 / QP 13 | TM 15 / QP 15 | UP 120 / UPF 120 | UP 150 / UPF 150
KC08040132,Kit compresor frío industrial,FIAT,SCUDO,DW 10 UTED 4  (Euro 4) | DW 10 BTED 4  (Euro 4),2007,,2010,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 1.997,yes,,"Poly-V 6K A Ø125
3.200 rpm",#¿NOMBRE?,02/2007,,TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC08050134,Kit compresor frío industrial,FIAT,DUCATO,4 HV (Euro 4) | 4 H6 (Euro 5),2006,,2024,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 2.198,no,"2A Ø135
3.530 rpm",,N,07/2006,,TM 08 / QP 08 | UP 90
KC08060136,Kit compresor frío industrial,FIAT,DOBLO CARGO,199 A 2000 (Euro 4),2004,2009,2021,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 1.248,no,"2A Ø135
4.000 rpm",,N,2004,2009,TM 13 / QP 13 | TM 15 / QP 15 | UP 120 / UPF 120 | UP 150 / UPF 150
KC08090139,Kit compresor frío industrial,FIAT,DOBLO CARGO,199 A 2000 (Euro 4),2004,2009,2021,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 1.248,any,"Poly-V Ø119
3.697 rpm","Poly-V 5K A Ø119
3.697 rpm",N-E,2004,2009,TM 08 / QP 08 | UP 90
KC08090140,Kit compresor frío industrial,FIAT,DOBLO CARGO,199 A 2000 (Euro 4),2004,2009,2021,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 1.248,any,"Poly-V Ø119
3.697 rpm","Poly-V 8K A Ø119
3.697 rpm",N-E,2004,2009,SD5H14 | SD7H15 | TM 13 / QP 13 | TM 15 / QP 15 | UP 120 / UPF 120 | UP 150 / UPF 150
KC08110143,Kit compresor frío industrial,FIAT,SCUDO,DW 10 UTED 4 (Euro 4) | DW 10 BTED 4 (Euro 4),2007,,2010,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 1.997,yes,,"Poly-V 6K A Ø125
3.200 rpm",#¿NOMBRE?,02/2007,,TM 08 / QP 08 | UP 90
KC09030155,Kit compresor frío industrial,FIAT,DUCATO,F1C(Euro 4-5-5b+),2006,,2024,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 2.999,any,"Poly-V Ø119
4.039 rpm","Poly-V 8K A Ø119
4.039 rpm",N-E,06/2006,,SD5H14 | SD7H15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC09030155,Kit compresor frío industrial,FIAT,DUCATO,3.0 Natural Power 16 V | (Euro 4-5 / EVV),2010,,2024,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 2.999,any,"Poly-V Ø119
4.039 rpm","Poly-V 8K A Ø119
4.039 rpm",N-E,01/2010,,SD5H14 | SD7H15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC09030155,Kit compresor frío industrial,FIAT,DUCATO 3.0,3.0 Natural Power (Euro 6 ) | Dual-fuel CNG/petrol,2015,,2019,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 2.999,any,"Poly-V Ø119
4.039 rpm","Poly-V 8K A Ø119
4.039 rpm",N-E,2015,,SD5H14 | SD7H15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC09030155,Kit compresor frío industrial,FIAT,DUCATO 3.0,3.0 Natural Power (Euro 6D / VI-D ) | Dual-fuel CNG/petrol,2019,,2019,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 2.999,any,"Poly-V Ø119
4.039 rpm","Poly-V 8K A Ø119
4.039 rpm",N-E,09/2019,,SD5H14 | SD7H15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC10030190,Kit compresor frío industrial,FIAT,DOBLO CARGO,198A3000 | (Euro 5),2010,,2021,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 1.598,yes,"2A Ø135
3.495 rpm",,N,2010,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC10030190,Kit compresor frío industrial,FIAT,DOBLO CARGO,198A3000 (Euro 4),2010,,2021,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 1.598,yes,"2A Ø135
3.495 rpm",,N,2010,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC10050195,Kit compresor frío industrial,FIAT,DOBLO CARGO,199A3000 (Euro 4),2010,,2021,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 1.248,any,"Poly-V Ø119
4.100 rpm","Poly-V 8K A Ø119
4.100 rpm",N-E,2010,,SD5H14 | SD7H15 | TM 13 / QP 13 | TM 15 / QP 15 | UP 120 / UPF 120 | UP 150 / UPF 150
KC10080200,Kit compresor frío industrial,FIAT,DOBLO CARGO,199A3000 (Euro 4),2010,,2021,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 1.248,any,"Poly-V Ø119
4.100 rpm","Poly-V 6K A Ø119
4.100 rpm",N-E,2010,,TM 08 / QP 08 | UP 90
KC10110207,Kit compresor frío industrial,FIAT,SCUDO,DW10CTED4 (Euro 5) | DW10CD (Euro 5),2010,,2010,,,,Yes,,,ok,,,,,,,,,,,,,,,,4 / 1.997,any,,"Poly-V 6K A Ø125
3.000 rpm",#¿NOMBRE?,07/2010,,TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC11040222,Kit compresor frío industrial,FIAT,DUCATO,F1AE0481 (Euro 3-4-5) | F1AE3481 (Euro 5+),2002,,2024,,,,Yes,,,ok,,,,,,,,,,,,,,,,4 / 2.287,any,"Poly-V Ø95
6.063 rpm",,N,2002,,CS55
KC11040222,Kit compresor frío industrial,FIAT,DUCATO,F1AGL411 (Euro 6),2014,,2024,,,,Yes,,,ok,,,,,,,,,,,,,,,,4 / 2.287,any,"Poly-V Ø95
6.063 rpm",,N,2014,,CS55
KC11040223,Kit compresor frío industrial,FIAT,DUCATO,4 H6(Euro 5),2011,,2024,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 2.198,any,"1B Ø119
5.147 rpm",,N,12/2011,,CS55
KC11050236,Kit compresor frío industrial,FIAT,DOBLO CARGO,198A3000 | (Euro 5),2010,,2021,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 1.598,no,"2A Ø135
3.495 rpm",,N,2010,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC11050236,Kit compresor frío industrial,FIAT,DOBLO CARGO,198A3000 (Euro 4),2010,,2021,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 1.598,no,"2A Ø135
3.495 rpm",,N,2010,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC11100248,Kit compresor frío industrial,FIAT,SCUDO,DW10CTED4 (Euro 5) | DW10CD (Euro 5),2010,,2010,,,,Yes,,,,Yes,,,,,,,,,,,,,,,4 / 1.997,no,"Poly-V Ø119
4.790 rpm","Poly-V 8K A Ø157
3.630 rpm",N-E/S,07/2010,,SD5H14 | SD7H15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC12010261,Kit compresor frío industrial,FIAT,DUCATO,250A2000 (Euro 6),2016,,2024,,,,,,,,,,,,,,,,,,,,,,,4 / 1.956,any,"2A Ø135
3.500 rpm",,N,09/2016,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC12020265,Kit compresor frío industrial,FIAT,DUCATO,250A1000 (Euro 5 / Euro 5b+),2011,,2024,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 1.956,no,"2A Ø135
3.234 rpm",,N,10/2011,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC12030266,Kit compresor frío industrial,FIAT,DUCATO,4 H6(Euro 5),2011,,2024,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 2.198,any,"2A Ø135
3.530 rpm",,N,12/2011,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC12050270,Kit compresor frío industrial,FIAT,SCUDO,DV6 UTED 4 | (Euro 4-5),2007,,2010,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 1.560,yes,,"Poly-V 6K A Ø125
3.136 rpm",#¿NOMBRE?,02/2007,,TM 13 / QP 13 | TM 15 / QP 15 | UP 120 / UPF 120 | UP 150 / UPF 150
KC12060276,Kit compresor frío industrial,FIAT,SCUDO,DV6 UTED 4 | (Euro 4-5),2007,,2010,,,,Yes,,,,,,,,,,,,,,,,,,,4 @ 1.560,yes,,"Poly-V 6K A Ø125
3.136 rpm",#¿NOMBRE?,02/2007,,TM 08 / QP 08 | UP 90
KC12060282,Kit compresor frío industrial,FIAT,DOBLO CARGO,263 A2000 (Euro 5),2010,,2021,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 1.248,no,"2A Ø135
4.000 rpm",,N,2010,,TM 13 / QP 13 | TM 15 / QP 15 | UP 120 / UPF 120 | UP 150 / UPF 150
KC12090291,Kit compresor frío industrial,FIAT,SCUDO,DW10CTED4 (Euro 5) | DW10CD (Euro 5),2010,,2010,,,,,,,,,,,,,,,,,,,,,,,4 / 1.997,no,"Poly-V 6K A Ø150
3.800 rpm",,N,07/2010,,SD5H09
KC12090292,Kit compresor frío industrial,FIAT,SCUDO,DV6 UTED 4 | (Euro 4-5),2007,,2010,,,,,,,,,,,,,,,,,,,,,,,4 @ 1.560,no,"Poly-V 6K A Ø150
3.800 rpm",,N,02/2007,,SD5H09
KC13040324,Kit compresor frío industrial,FIAT,SCUDO,DW10CTED4 (Euro 5) | DW10CD (Euro 5),2010,,2010,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 1.997,no,"Poly-V Ø119
4.790 rpm","Poly-V 6K A Ø142
4.014 rpm",N-E,07/2010,,TM 08 / QP 08 | UP 90
KC13070336,Kit compresor frío industrial,FIAT,DOBLO CARGO,198A4000 CNG (Euro 5),2010,,2021,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 1.368,yes,"Poly-V 8K A Ø119
3.150 rpm","Poly-V 8K A Ø119
3.150 rpm",N-E,2010,,SD5H14 | SD5L14 | TM 13 / QP 13 | UP 120 / UPF 120
KC13070336,Kit compresor frío industrial,FIAT,DOBLO CARGO,198A4000 CNG (Euro 6),2010,,2021,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 1.368,yes,"Poly-V 8K A Ø119
3.150 rpm","Poly-V 8K A Ø119
3.150 rpm",N-E,2010,,SD5H14 | SD5L14 | TM 13 / QP 13 | UP 120 / UPF 120
KC13070336,Kit compresor frío industrial,FIAT,DOBLO CARGO,1.4 Petrol (Euro 6D Temp) | 1.4 CNG (Euro 6D Temp),2019,,2021,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 1.368,yes,"Poly-V 8K A Ø119
3.150 rpm","Poly-V 8K A Ø119
3.150 rpm",N-E,09/2019,,SD5H14 | SD5L14 | TM 13 / QP 13 | UP 120 / UPF 120
KC13080339,Kit compresor frío industrial,FIAT,DUCATO,4 H6(Euro 5),2011,,2024,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 2.198,any,"2A Ø135
3.530 rpm",,N,12/2011,,TM 08 / QP 08 | UP 90
KC13090341,Kit compresor frío industrial,FIAT,DUCATO,F1AE0481 (Euro 3-4-5) | F1AE3481 (Euro 5+),2002,,2024,,,,Yes,,,ok,,,,,,,,,,,,,,,,4 / 2.287,any,"Poly-V Ø119
3.130 rpm","Poly-V 5K A Ø119
3.130 rpm",N-E,2002,,TM 08 / QP 08 | UP 90
KC13090341,Kit compresor frío industrial,FIAT,DUCATO,F1AGL411 (Euro 6),2014,,2024,,,,Yes,,,ok,,,,,,,,,,,,,,,,4 / 2.287,any,"Poly-V Ø119
3.130 rpm","Poly-V 5K A Ø119
3.130 rpm",N-E,2014,,TM 08 / QP 08 | UP 90
KC14070369,Kit compresor frío industrial,FIAT,TALENTO 1.6 Multijet / Ecojet,R9M (Euro 6),2016,,2016,,,,Yes,Yes,Yes,ok,,,,Yes,Yes,,,,,,,,,,,4 / 1.598,any,"Poly-V 8K A Ø119
3.500 r.p.m.","Poly-V 8K A Ø119
3.500 r.p.m.",N-E,2016,,SD5H14 | SD5L14 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120
KC14070369Z,Kit compresor frío industrial,FIAT,TALENTO 1.6 Multijet / Ecojet,R9M (Euro 6),2016,,2016,,,,Yes,Yes,Yes,ok,,,,Yes,Yes,,,,,,,,,,,4 / 1.598,any,"Poly-V 8K A Ø119
3.500 r.p.m.","Poly-V 8K A Ø119
3.500 r.p.m.",N,2016,,UP 150 / UPF 150 | UP 170 / UPF 170
KC14120380,Kit compresor frío industrial,FIAT,TALENTO 1.6 Multijet / Ecojet,R9M (Euro 6),2016,,2016,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 1.598,no,"Poly-V Ø119
4.790 rpm","Poly-V 8K A Ø119
4.790 rpm",N-E,2016,,SD5H14 | SD5L14 | TM 13 / QP 13 | TM 15 / QP 15 | UP 120 / UPF 120 | UP 150 / UPF 150
KC14120382,Kit compresor frío industrial,FIAT,TALENTO 1.6 Multijet / Ecojet,R9M (Euro 6),2016,,2016,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 1.598,no,"Poly-V Ø119
4.790 rpm","Poly-V 8K A Ø119
4.790 rpm",N-E,2016,,TM 08 / QP 08 | UP 90
KC15020388,Kit compresor frío industrial,FIAT,TALENTO 1.6 Multijet / Ecojet,R9M (Euro 6),2016,,2016,,,,Yes,Yes,Yes,,,,,Yes,Yes,,,,,,,,,,,4 / 1.598,any,"Poly-V 8K A Ø119
3.500 r.p.m.","Poly-V 8K A Ø119
3.500 r.p.m.",N-E,2016,,TM 08 / QP 08 | UP 90
